Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Cabo Verde,21.38791765,20.90577338,20.42362912,19.94148485,19.45934059,18.97719632,18.49505206,18.01290779,17.53076353,17.04861926,16.56647499,16.08433073,15.60218646
Costa Rica,11.40645623,10.90491062,10.40336501,9.901819399,9.400273788,8.898728177,8.397182567,7.895636956,7.394091345,6.892545734,6.391000123,5.889454512,5.387908901
Caribbean small states,13.52741505,13.10767125,12.68792746,12.26818367,11.84843987,11.42869608,11.00895228,10.58920849,10.16946469,9.749720898,9.329977103,8.910233309,8.490489514
Cuba,5.637019247,5.198576613,4.76013398,4.321691347,3.883248713,3.44480608,3.006363447,2.567920813,2.12947818,1.691035547,1.252592914,0.81415028,0.375707647
Cyprus,10.08327785,9.844753776,9.606229704,9.367705633,9.129181561,8.890657489,8.652133417,8.413609346,8.175085274,7.936561202,7.69803713,7.459513059,7.220988987
Czech Republic,8.824121276,8.692001342,8.559881408,8.427761474,8.29564154,8.163521606,8.031401672,7.899281738,7.767161803,7.635041869,7.502921935,7.370802001,7.238682067
Germany,6.560057615,6.40767357,6.255289526,6.102905481,5.950521437,5.798137392,5.645753348,5.493369304,5.340985259,5.188601215,5.03621717,4.883833126,4.731449082
Djibouti,24.00100507,23.5707801,23.14055512,22.71033014,22.28010517,21.84988019,21.41965521,20.98943023,20.55920526,20.12898028,19.6987553,19.26853033,18.83830535
Denmark,9.852915638,9.75245727,9.651998902,9.551540535,9.451082167,9.350623799,9.250165432,9.149707064,9.049248696,8.948790329,8.848331961,8.747873593,8.647415226
Dominican Republic,16.31196037,15.77938536,15.24681035,14.71423535,14.18166034,13.64908534,13.11651033,12.58393533,12.05136032,11.51878532,10.98621031,10.45363531,9.921060301
Algeria,15.68179515,15.05193685,14.42207856,13.79222027,13.16236198,12.53250369,11.9026454,11.27278711,10.64292882,10.01307053,9.38321224,8.75335395,8.123495659
East Asia & Pacific (excluding high income),10.07360208,9.638691641,9.2037812,8.76887076,8.33396032,7.899049879,7.464139439,7.029228998,6.594318558,6.159408118,5.724497677,5.289587237,4.854676796
Early-demographic dividend,19.51840589,19.07761902,18.63683215,18.19604529,17.75525842,17.31447156,16.87368469,16.43289783,15.99211096,15.5513241,15.11053723,14.66975036,14.2289635
East Asia & Pacific,9.692147214,9.278937653,8.865728093,8.452518532,8.039308971,7.62609941,7.212889849,6.799680289,6.386470728,5.973261167,5.560051606,5.146842046,4.733632485
Europe & Central Asia (excluding high income),11.91463063,11.70190729,11.48918395,11.27646061,11.06373727,10.85101393,10.63829059,10.42556725,10.21284391,10.00012057,9.787397235,9.574673896,9.361950556
Europe & Central Asia,10.02055333,9.842093489,9.663633647,9.485173805,9.306713963,9.128254122,8.94979428,8.771334438,8.592874596,8.414414754,8.235954912,8.057495071,7.879035229
Ecuador,17.39151057,16.92014104,16.44877151,15.97740198,15.50603245,15.03466292,14.56329339,14.09192386,13.62055433,13.1491848,12.67781527,12.20644574,11.73507621
"Egypt, Arab Rep.",21.59054376,21.16394551,20.73734726,20.31074901,19.88415076,19.45755251,19.03095426,18.60435601,18.17775776,17.75115951,17.32456127,16.89796302,16.47136477
Euro area,7.751701517,7.580985357,7.410269197,7.239553037,7.068836876,6.898120716,6.727404556,6.556688396,6.385972236,6.215256076,6.044539916,5.873823755,5.703107595
Eritrea,32.20168489,31.8958545,31.59002411,31.28419373,30.97836334,30.67253295,30.36670257,30.06087218,29.75504179,29.44921141,29.14338102,28.83755063,28.53172025
Spain,6.127193515,5.871550258,5.615907001,5.360263744,5.104620487,4.84897723,4.593333973,4.337690716,4.082047459,3.826404201,3.570760944,3.315117687,3.05947443
Estonia,9.33236709,9.206545408,9.080723727,8.954902045,8.829080363,8.703258681,8.577437,8.451615318,8.325793636,8.199971954,8.074150272,7.948328591,7.822506909
Ethiopia,36.32281549,36.04797776,35.77314003,35.4983023,35.22346457,34.94862684,34.67378911,34.39895138,34.12411365,33.84927592,33.57443819,33.29960046,33.02476273
European Union,8.260663725,8.097332121,7.934000516,7.770668912,7.607337308,7.444005704,7.280674099,7.117342495,6.954010891,6.790679286,6.627347682,6.464016078,6.300684474
Fragile and conflict affected situations,33.85596664,33.60503194,33.35409725,33.10316255,32.85222785,32.60129316,32.35035846,32.09942376,31.84848907,31.59755437,31.34661967,31.09568498,30.84475028
Finland,9.36696167,9.244281445,9.12160122,8.998920995,8.87624077,8.753560545,8.63088032,8.508200095,8.385519869,8.262839644,8.140159419,8.017479194,7.894798969
Fiji,18.12633618,17.73863394,17.35093169,16.96322945,16.5755272,16.18782496,15.80012271,15.41242047,15.02471823,14.63701598,14.24931374,13.86161149,13.47390925
France,11.00930863,10.89634406,10.78337949,10.67041493,10.55745036,10.4444858,10.33152123,10.21855666,10.1055921,9.992627531,9.879662965,9.766698399,9.653733833
"Micronesia, Fed. Sts.",22.24787614,21.85020827,21.45254039,21.05487252,20.65720465,20.25953678,19.86186891,19.46420104,19.06653317,18.66886529,18.27119742,17.87352955,17.47586168
Gabon,32.10259269,32.00082122,31.89904974,31.79727827,31.6955068,31.59373533,31.49196386,31.39019238,31.28842091,31.18664944,31.08487797,30.9831065,30.88133502
United Kingdom,10.73578821,10.635987,10.53618579,10.43638458,10.33658336,10.23678215,10.13698094,10.03717973,9.937378518,9.837577307,9.737776095,9.637974883,9.538173672
Georgia,10.88816469,10.68186433,10.47556397,10.26926361,10.06296326,9.856662897,9.650362539,9.44406218,9.237761822,9.031461464,8.825161105,8.618860747,8.412560389
Ghana,30.23242926,29.90745819,29.58248712,29.25751604,28.93254497,28.6075739,28.28260283,27.95763176,27.63266069,27.30768962,26.98271854,26.65774747,26.3327764
Guinea,39.30118253,39.14463189,38.98808125,38.83153061,38.67497997,38.51842933,38.36187868,38.20532804,38.0487774,37.89222676,37.73567612,37.57912548,37.42257484
"Gambia, The",41.4672302,41.27523554,41.08324087,40.89124621,40.69925154,40.50725687,40.31526221,40.12326754,39.93127288,39.73927821,39.54728355,39.35528888,39.16329421
Guinea-Bissau,40.46536353,40.3719043,40.27844508,40.18498585,40.09152662,39.9980674,39.90460817,39.81114894,39.71768971,39.62423049,39.53077126,39.43731203,39.3438528
Equatorial Guinea,37.98442613,37.88254443,37.78066272,37.67878102,37.57689932,37.47501762,37.37313592,37.27125421,37.16937251,37.06749081,36.96560911,36.8637274,36.7618457
Greece,6.797736573,6.601754692,6.405772812,6.209790932,6.013809051,5.817827171,5.621845291,5.42586341,5.22988153,5.03389965,4.837917769,4.641935889,4.445954009
Grenada,15.71446203,15.34285403,14.97124604,14.59963805,14.22803006,13.85642207,13.48481408,13.11320609,12.7415981,12.36999011,11.99838212,11.62677413,11.25516613
Guatemala,26.50116779,26.09255058,25.68393336,25.27531615,24.86669894,24.45808172,24.04946451,23.64084729,23.23223008,22.82361287,22.41499565,22.00637844,21.59776123
