Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Middle East & North Africa (excluding high income),123.8900918,125.97272,128.0553482,130.1379764,132.2206046,134.3032328,136.385861,138.4684891,140.5511173,142.6337455,144.7163737,146.7990019,148.8816301
Mongolia,134.4193111,134.9466667,135.4740223,136.0013779,136.5287335,137.0560891,137.5834446,138.1108002,138.6381558,139.1655114,139.692867,140.2202226,140.7475781
Mozambique,125.7690182,127.4082041,129.0473899,130.6865758,132.3257616,133.9649475,135.6041333,137.2433192,138.882505,140.5216908,142.1608767,143.8000625,145.4392484
Mauritania,115.2408138,116.7100606,118.1793073,119.648554,121.1178007,122.5870474,124.0562941,125.5255409,126.9947876,128.4640343,129.933281,131.4025277,132.8717744
Mauritius,100.8088618,101.2159176,101.6229735,102.0300293,102.4370852,102.844141,103.2511969,103.6582527,104.0653086,104.4723644,104.8794203,105.2864761,105.693532
Malawi,145.1499449,147.698351,150.2467572,152.7951633,155.3435694,157.8919755,160.4403817,162.9887878,165.5371939,168.0856,170.6340062,173.1824123,175.7308184
Malaysia,128.3219816,130.759688,133.1973944,135.6351008,138.0728072,140.5105136,142.94822,145.3859264,147.8236328,150.2613392,152.6990455,155.1367519,157.5744583
North America,116.5156858,117.8027214,119.089757,120.3767926,121.6638282,122.9508638,124.2378994,125.524935,126.8119706,128.0990062,129.3860418,130.6730774,131.960113
Namibia,94.06149914,94.38504875,94.70859836,95.03214797,95.35569758,95.67924718,96.00279679,96.3263464,96.64989601,96.97344561,97.29699522,97.62054483,97.94409444
New Caledonia,103.1578891,103.5440524,103.9302157,104.316379,104.7025423,105.0887056,105.474869,105.8610323,106.2471956,106.6333589,107.0195222,107.4056855,107.7918488
Niger,132.5192243,134.8086472,137.09807,139.3874929,141.6769158,143.9663386,146.2557615,148.5451843,150.8346072,153.12403,155.4134529,157.7028758,159.9922986
Nigeria,115.676866,117.608945,119.541024,121.473103,123.405182,125.337261,127.26934,129.201419,131.1334979,133.0655769,134.9976559,136.9297349,138.8618139
Nicaragua,116.4819659,118.1238667,119.7657675,121.4076683,123.049569,124.6914698,126.3333706,127.9752714,129.6171722,131.2590729,132.9009737,134.5428745,136.1847753
Netherlands,125.7513507,126.990089,128.2288273,129.4675655,130.7063038,131.9450421,133.1837804,134.4225187,135.6612569,136.8999952,138.1387335,139.3774718,140.6162101
Norway,106.0514625,106.3676138,106.683765,106.9999163,107.3160676,107.6322188,107.9483701,108.2645214,108.5806727,108.8968239,109.2129752,109.5291265,109.8452777
Nepal,127.4732233,129.5190227,131.564822,133.6106213,135.6564207,137.70222,139.7480193,141.7938187,143.839618,145.8854174,147.9312167,149.977016,152.0228154
Nauru,117.7860831,119.1937833,120.6014835,122.0091836,123.4168838,124.8245839,126.2322841,127.6399842,129.0476844,130.4553845,131.8630847,133.2707849,134.678485
New Zealand,114.5650668,115.9511405,117.3372142,118.7232879,120.1093616,121.4954353,122.881509,124.2675827,125.6536564,127.0397301,128.4258038,129.8118775,131.1979512
OECD members,117.920976,119.0798068,120.2386376,121.3974684,122.5562992,123.7151301,124.8739609,126.0327917,127.1916225,128.3504534,129.5092842,130.668115,131.8269458
Oman,130.0597652,132.49371,134.9276548,137.3615996,139.7955444,142.2294893,144.6634341,147.0973789,149.5313237,151.9652686,154.3992134,156.8331582,159.267103
Other small states,123.9728998,125.214256,126.4556122,127.6969684,128.9383246,130.1796808,131.421037,132.6623932,133.9037494,135.1451055,136.3864617,137.6278179,138.8691741
Pakistan,127.2748752,129.3861664,131.4974575,133.6087487,135.7200399,137.831331,139.9426222,142.0539134,144.1652045,146.2764957,148.3877869,150.499078,152.6103692
Panama,120.4399839,121.6155765,122.7911692,123.9667619,125.1423545,126.3179472,127.4935399,128.6691326,129.8447252,131.0203179,132.1959106,133.3715033,134.5470959
Peru,130.2834112,132.3648767,134.4463422,136.5278077,138.6092732,140.6907387,142.7722042,144.8536697,146.9351353,149.0166008,151.0980663,153.1795318,155.2609973
Philippines,122.3468807,124.1727435,125.9986063,127.824469,129.6503318,131.4761946,133.3020574,135.1279202,136.953783,138.7796457,140.6055085,142.4313713,144.2572341
Papua New Guinea,121.5093642,123.14858,124.7877957,126.4270114,128.0662272,129.7054429,131.3446587,132.9838744,134.6230901,136.2623059,137.9015216,139.5407373,141.1799531
Poland,110.1262824,110.5971128,111.0679432,111.5387736,112.009604,112.4804344,112.9512648,113.4220952,113.8929256,114.363756,114.8345864,115.3054168,115.7762472
Pre-demographic dividend,119.3697833,121.1387779,122.9077724,124.6767669,126.4457615,128.214756,129.9837505,131.7527451,133.5217396,135.2907341,137.0597287,138.8287232,140.5977177
Puerto Rico,85.48965574,83.90797942,82.3263031,80.74462678,79.16295046,77.58127414,75.99959782,74.4179215,72.83624519,71.25456887,69.67289255,68.09121623,66.50953991
"Korea, Dem. People’s Rep.",114.2099429,115.4648138,116.7196848,117.9745557,119.2294267,120.4842976,121.7391686,122.9940395,124.2489105,125.5037814,126.7586523,128.0135233,129.2683942
Portugal,107.5099776,108.1089054,108.7078333,109.3067611,109.9056889,110.5046167,111.1035445,111.7024723,112.3014001,112.9003279,113.4992558,114.0981836,114.6971114
Paraguay,147.3196463,149.9743619,152.6290775,155.2837931,157.9385087,160.5932244,163.24794,165.9026556,168.5573712,171.2120868,173.8668024,176.521518,179.1762336
Pacific island small states,116.7326174,117.7424199,118.7522224,119.762025,120.7718275,121.78163,122.7914325,123.8012351,124.8110376,125.8208401,126.8306426,127.8404452,128.8502477
Post-demographic dividend,116.9400933,118.0038112,119.0675291,120.131247,121.1949649,122.2586828,123.3224007,124.3861186,125.4498364,126.5135543,127.5772722,128.6409901,129.704708
French Polynesia,94.3144459,94.31280484,94.31116378,94.30952272,94.30788166,94.3062406,94.30459954,94.30295848,94.30131742,94.29967637,94.29803531,94.29639425,94.29475319
Qatar,157.4845982,160.42088,163.3571617,166.2934435,169.2297253,172.1660071,175.1022889,178.0385706,180.9748524,183.9111342,186.847416,189.7836978,192.7199795
Romania,105.9291578,106.3700433,106.8109288,107.2518143,107.6926998,108.1335853,108.5744708,109.0153563,109.4562418,109.8971273,110.3380128,110.7788983,111.2197837
Rwanda,137.4081611,139.5956957,141.7832302,143.9707647,146.1582992,148.3458337,150.5333682,152.7209028,154.9084373,157.0959718,159.2835063,161.4710408,163.6585754
