Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Mexico,4.129308313,4.517257651,5.140895545,6.073308668,7.401356073,9.227286213,11.67046405,14.86921166,18.98276558,24.19335441,30.7083999,38.76284496,48.62161187
Middle income,3.390761856,2.879037374,2.148686947,1.151803489,-0.166406366,-1.868279753,-4.024393607,-6.714300286,-10.02730385,-14.06327807,-18.93352721,-24.76169065,-31.68469245
Mali,0.115159656,0.144900539,0.186073516,0.241474568,0.314347457,0.408430168,0.528004226,0.677946964,0.863786816,1.091761728,1.368880752,1.702988928,2.102835504
Malta,4.39111151,3.541801544,2.378865036,0.821896174,-1.223136475,-3.865354081,-7.230523654,-11.46270876,-16.72601743,-23.20644994,-31.11384895,-40.6839547,-52.1805679
Myanmar,0.550410839,0.658028952,0.79597869,0.970623419,1.189234364,1.46007463,1.792487799,2.196991225,2.685374126,3.270800603,3.967917673,4.79296846,5.763910622
Middle East & North Africa (excluding high income),3.839272947,3.748981138,3.623619589,3.456749538,3.240846113,2.96715185,2.625517943,2.204232767,1.689837209,1.066926367,0.317937139,-0.57707874,-1.640696679
Mongolia,3.363533734,-0.891147971,-6.921036463,-15.13873542,-26.01875491,-40.10355197,-58.00992505,-80.4357721,-108.1672217,-142.0861467,-183.1780705,-232.5404744,-291.3915173
Mozambique,0.390055843,0.432012319,0.46952627,0.498660274,0.514453328,0.510773382,0.480158128,0.413643638,0.300580447,0.128436671,-0.117412253,-0.453907594,-0.900545555
Mauritania,0.428140408,0.206835605,-0.100820793,-0.512620743,-1.048518958,-1.73078243,-2.584144655,-3.63596454,-4.916390014,-6.458526352,-8.298609206,-10.47618237,-13.0342803
Mauritius,3.246014332,3.106939464,2.889929166,2.573529623,2.13207533,1.535154046,0.747032355,-0.273959424,-1.576084288,-3.214898837,-5.253998083,-7.765806076,-10.83241362
Malawi,0.075928059,0.072827784,0.066308365,0.054996991,0.037214303,0.010933237,-0.026265258,-0.077239761,-0.145339264,-0.234457517,-0.349090945,-0.494400218,-0.676275618
Malaysia,7.725462322,7.291812484,6.619166355,5.641775546,4.281706738,2.447391215,0.032073355,-3.087845101,-7.054568162,-12.03077925,-18.20162857,-25.77683738,-34.99292227
